Name;Station;Time;Precipitation;Air temperature;Maximum mean wind speed;Weather
Bergen - Florida;SN50540;04.08.2023 09:00;0;15.3;7.2;-
Bergen - Florida;SN50540;04.08.2023 10:00;0;15.4;7.4;4
Bergen - Florida;SN50540;04.08.2023 11:00;0;16;6.2;-
Bergen - Florida;SN50540;04.08.2023 12:00;0;16.2;6.7;-
Bergen - Florida;SN50540;04.08.2023 13:00;0;16.6;6.6;3
Bergen - Florida;SN50540;04.08.2023 14:00;0;17.9;6.5;-
Bergen - Florida;SN50540;04.08.2023 15:00;0;16.9;6.6;-
Bergen - Florida;SN50540;04.08.2023 16:00;0;16.3;5.8;4
Bergen - Florida;SN50540;04.08.2023 17:00;0;15.6;6.4;-
Bergen - Florida;SN50540;04.08.2023 18:00;0;15.7;5.4;-
Bergen - Florida;SN50540;04.08.2023 19:00;0;15.2;5.3;3
Bergen - Florida;SN50540;04.08.2023 20:00;0;14.5;5.3;-
Bergen - Florida;SN50540;04.08.2023 21:00;0;14;5.9;-
Bergen - Florida;SN50540;04.08.2023 22:00;0;13.7;5.8;4
Bergen - Florida;SN50540;04.08.2023 23:00;0;13.4;5.2;-
Bergen - Florida;SN50540;05.08.2023 00:00;0;13.2;4.5;-
Bergen - Florida;SN50540;05.08.2023 01:00;0;13.1;3.8;-
Bergen - Florida;SN50540;05.08.2023 02:00;0;12.9;4.2;-
Bergen - Florida;SN50540;05.08.2023 03:00;0;12.9;3.3;-
Bergen - Florida;SN50540;05.08.2023 04:00;0;12.8;3.3;-
Bergen - Florida;SN50540;05.08.2023 05:00;0;12.3;3.8;-
Bergen - Florida;SN50540;05.08.2023 06:00;0;12;3.8;-
Bergen - Florida;SN50540;05.08.2023 07:00;0;12.9;3.2;4
Bergen - Florida;SN50540;05.08.2023 08:00;0;13.4;3.3;-
Bergen - Florida;SN50540;05.08.2023 09:00;0;14.3;2.7;-
Bergen - Florida;SN50540;05.08.2023 10:00;0.3;14.9;2.9;4
Bergen - Florida;SN50540;05.08.2023 11:00;0;16.1;4.1;-
Bergen - Florida;SN50540;05.08.2023 12:00;0;15.1;4.3;-
Bergen - Florida;SN50540;05.08.2023 13:00;0;17.3;4.1;4
Bergen - Florida;SN50540;05.08.2023 14:00;0;16.9;3.9;-
Bergen - Florida;SN50540;05.08.2023 15:00;0;16.5;5.1;-
Bergen - Florida;SN50540;05.08.2023 16:00;0;17.2;5.4;3
Bergen - Florida;SN50540;05.08.2023 17:00;0;16.8;5.2;-
Bergen - Florida;SN50540;05.08.2023 18:00;0;16.3;5.7;-
Bergen - Florida;SN50540;05.08.2023 19:00;0;14.8;4.7;2
Bergen - Florida;SN50540;05.08.2023 20:00;0;14.1;4.7;-
Bergen - Florida;SN50540;05.08.2023 21:00;0;13.6;4.1;-
Bergen - Florida;SN50540;05.08.2023 22:00;0;12.8;3.4;3
Bergen - Florida;SN50540;05.08.2023 23:00;0;11.8;2;-
Bergen - Florida;SN50540;06.08.2023 00:00;0;12.3;1.6;-
Bergen - Florida;SN50540;06.08.2023 01:00;0;11.8;1.8;-
Bergen - Florida;SN50540;06.08.2023 02:00;0;10.8;1.1;-
Bergen - Florida;SN50540;06.08.2023 03:00;0;10.4;1.3;-
Bergen - Florida;SN50540;06.08.2023 04:00;0;10.1;1.1;-
Bergen - Florida;SN50540;06.08.2023 05:00;0;10.1;1;-
Bergen - Florida;SN50540;06.08.2023 06:00;0;10.4;1.1;-
Bergen - Florida;SN50540;06.08.2023 07:00;0;11.1;1.3;2
Bergen - Florida;SN50540;06.08.2023 08:00;0;12.9;1.5;-
Bergen - Florida;SN50540;06.08.2023 09:00;0;15.9;1.2;-
Bergen - Florida;SN50540;06.08.2023 10:00;0;16.8;1.9;3
Bergen - Florida;SN50540;06.08.2023 11:00;0;16.9;2.5;-
Bergen - Florida;SN50540;06.08.2023 12:00;0;18.3;3.3;-
Bergen - Florida;SN50540;06.08.2023 13:00;0;19.3;3.4;4
Bergen - Florida;SN50540;06.08.2023 14:00;0;18.8;3.8;-
Bergen - Florida;SN50540;06.08.2023 15:00;0;19.7;3.8;-
Bergen - Florida;SN50540;06.08.2023 16:00;0;20.7;3.7;3
Bergen - Florida;SN50540;06.08.2023 17:00;0;21.1;3.7;-
Bergen - Florida;SN50540;06.08.2023 18:00;0;20.2;3.7;-
Bergen - Florida;SN50540;06.08.2023 19:00;0;18;4.9;3
Bergen - Florida;SN50540;06.08.2023 20:00;0;17;4.3;-
Bergen - Florida;SN50540;06.08.2023 21:00;0;16.6;3;-
Bergen - Florida;SN50540;06.08.2023 22:00;0;16.1;2.7;3
Bergen - Florida;SN50540;06.08.2023 23:00;0;15.5;2.6;-
Bergen - Florida;SN50540;07.08.2023 00:00;0;15.2;2.3;-
Bergen - Florida;SN50540;07.08.2023 01:00;0;14.8;2.9;-
Bergen - Florida;SN50540;07.08.2023 02:00;0;14.4;3.5;-
Bergen - Florida;SN50540;07.08.2023 03:00;0;14.1;3.3;-
Bergen - Florida;SN50540;07.08.2023 04:00;0;13.9;3.1;-
Bergen - Florida;SN50540;07.08.2023 05:00;0;13.7;3.4;-
Bergen - Florida;SN50540;07.08.2023 06:00;0;14;3.3;-
Bergen - Florida;SN50540;07.08.2023 07:00;0;14.5;3.9;4
Bergen - Florida;SN50540;07.08.2023 08:00;0;15;4.8;-
Bergen - Florida;SN50540;07.08.2023 09:00;0;15.5;4.4;-
Bergen - Florida;SN50540;07.08.2023 10:00;0;16;4.5;4
Bergen - Florida;SN50540;07.08.2023 11:00;0;15.8;5.1;-
Bergen - Florida;SN50540;07.08.2023 12:00;0.2;16.7;7.1;-
Bergen - Florida;SN50540;07.08.2023 13:00;0;16.6;7.3;4
Bergen - Florida;SN50540;07.08.2023 14:00;0.1;15.6;7.9;-
Bergen - Florida;SN50540;07.08.2023 15:00;0.5;14.2;8.3;-
Bergen - Florida;SN50540;07.08.2023 16:00;0.7;13;9.5;9
Bergen - Florida;SN50540;07.08.2023 17:00;0.5;12.7;10.2;-
Bergen - Florida;SN50540;07.08.2023 18:00;1;12.4;8.8;-
Bergen - Florida;SN50540;07.08.2023 19:00;0.6;11.8;9.8;9
Bergen - Florida;SN50540;07.08.2023 20:00;1.2;11.7;9.3;-
Bergen - Florida;SN50540;07.08.2023 21:00;1.8;11.3;9.1;-
Bergen - Florida;SN50540;07.08.2023 22:00;2.6;11;10.1;9
Bergen - Florida;SN50540;07.08.2023 23:00;1.5;10.9;9.7;-
Bergen - Florida;SN50540;08.08.2023 00:00;2.9;10.9;10;-
Bergen - Florida;SN50540;08.08.2023 01:00;2.6;10.9;9.1;-
Bergen - Florida;SN50540;08.08.2023 02:00;1.4;11;9.3;-
Bergen - Florida;SN50540;08.08.2023 03:00;0.7;11;7.9;-
Bergen - Florida;SN50540;08.08.2023 04:00;1.9;11.1;8;-
Bergen - Florida;SN50540;08.08.2023 05:00;1.2;11.2;8.3;-
Bergen - Florida;SN50540;08.08.2023 06:00;1.5;11.2;9.2;-
Bergen - Florida;SN50540;08.08.2023 07:00;1.2;11.3;9.7;9
Bergen - Florida;SN50540;08.08.2023 08:00;1.1;11.5;9.8;-
Bergen - Florida;SN50540;08.08.2023 09:00;1.1;11.5;9.5;-
Bergen - Florida;SN50540;08.08.2023 10:00;2.8;11.4;10.6;10
Bergen - Florida;SN50540;08.08.2023 11:00;2.4;11.2;10.4;-
Bergen - Florida;SN50540;08.08.2023 12:00;2.7;11.3;11.1;-
Bergen - Florida;SN50540;08.08.2023 13:00;3.1;11.1;12.1;10
Bergen - Florida;SN50540;08.08.2023 14:00;3.3;11.1;11.6;-
Bergen - Florida;SN50540;08.08.2023 15:00;3.7;10.8;11.6;-
Bergen - Florida;SN50540;08.08.2023 16:00;3;10.9;11.6;10
Bergen - Florida;SN50540;08.08.2023 17:00;2.9;10.8;11.2;-
Bergen - Florida;SN50540;08.08.2023 18:00;2.8;10.7;10.3;-
Bergen - Florida;SN50540;08.08.2023 19:00;1.4;10.8;9.8;10
Bergen - Florida;SN50540;08.08.2023 20:00;1.1;10.8;8.4;-
Bergen - Florida;SN50540;08.08.2023 21:00;1;10.8;8;-
Bergen - Florida;SN50540;08.08.2023 22:00;1.2;10.8;7.6;9
Bergen - Florida;SN50540;08.08.2023 23:00;1.4;10.8;6.8;-
Bergen - Florida;SN50540;09.08.2023 00:00;1.9;10.7;7.7;-
Bergen - Florida;SN50540;09.08.2023 01:00;1.4;10.5;7.8;-
Bergen - Florida;SN50540;09.08.2023 02:00;2.1;10.4;7.3;-
Bergen - Florida;SN50540;09.08.2023 03:00;0.9;10.4;6.6;-
Bergen - Florida;SN50540;09.08.2023 04:00;1.7;10.4;6.1;-
Bergen - Florida;SN50540;09.08.2023 05:00;0.8;10.5;7.2;-
Bergen - Florida;SN50540;09.08.2023 06:00;0.5;10.5;6;-
Bergen - Florida;SN50540;09.08.2023 07:00;1;10.3;6.3;9
Bergen - Florida;SN50540;09.08.2023 08:00;2.3;10.4;5.2;-
Bergen - Florida;SN50540;09.08.2023 09:00;0.6;10.7;5.7;-
Bergen - Florida;SN50540;09.08.2023 10:00;1.1;10.5;5.8;46
Bergen - Florida;SN50540;09.08.2023 11:00;0.5;10.8;5.1;-
Bergen - Florida;SN50540;09.08.2023 12:00;0.3;10.8;4.4;-
Bergen - Florida;SN50540;09.08.2023 13:00;1.8;10.9;3.6;9
Bergen - Florida;SN50540;09.08.2023 14:00;1.4;10.9;4.2;-
Bergen - Florida;SN50540;09.08.2023 15:00;0.4;10.7;3.9;-
Bergen - Florida;SN50540;09.08.2023 16:00;0.9;10.9;2.9;46
Bergen - Florida;SN50540;09.08.2023 17:00;1;10.4;2.5;-
Bergen - Florida;SN50540;09.08.2023 18:00;0.4;10.2;3;-
Bergen - Florida;SN50540;09.08.2023 19:00;1.3;10.1;3.3;9
Bergen - Florida;SN50540;09.08.2023 20:00;1.7;10;3;-
Bergen - Florida;SN50540;09.08.2023 21:00;1;9.8;3;-
Bergen - Florida;SN50540;09.08.2023 22:00;0.7;9.9;3.4;9
Bergen - Florida;SN50540;09.08.2023 23:00;0.5;9.9;2.6;-
Bergen - Florida;SN50540;10.08.2023 00:00;0.9;9.7;2.7;-
Bergen - Florida;SN50540;10.08.2023 01:00;0.9;9.7;3.2;-
Bergen - Florida;SN50540;10.08.2023 02:00;0.4;9.7;3.1;-
Bergen - Florida;SN50540;10.08.2023 03:00;0.9;9.6;3.9;-
Bergen - Florida;SN50540;10.08.2023 04:00;1.4;9.7;3.1;-
Bergen - Florida;SN50540;10.08.2023 05:00;0.7;9.5;3.1;-
Bergen - Florida;SN50540;10.08.2023 06:00;1.3;9.4;4;-
Bergen - Florida;SN50540;10.08.2023 07:00;0.8;9.7;3;9
Bergen - Florida;SN50540;10.08.2023 08:00;0.2;9.9;3.1;-
Bergen - Florida;SN50540;10.08.2023 09:00;0.3;10.5;2.7;-
Bergen - Florida;SN50540;10.08.2023 10:00;0.2;11.2;3.5;46
Bergen - Florida;SN50540;10.08.2023 11:00;0;12;3.9;-
Bergen - Florida;SN50540;10.08.2023 12:00;0.3;13;3.7;-
Bergen - Florida;SN50540;10.08.2023 13:00;0.2;13.3;3.2;4
Bergen - Florida;SN50540;10.08.2023 14:00;0;12.8;3.6;-
Bergen - Florida;SN50540;10.08.2023 15:00;0.4;13;3.8;-
Bergen - Florida;SN50540;10.08.2023 16:00;0;12.5;3.4;4
Bergen - Florida;SN50540;10.08.2023 17:00;0;11.8;3.9;-
Bergen - Florida;SN50540;10.08.2023 18:00;0;11.7;2.5;-
Bergen - Florida;SN50540;10.08.2023 19:00;0;11.8;1.6;4
Bergen - Florida;SN50540;10.08.2023 20:00;0;11.6;1.3;-
Bergen - Florida;SN50540;10.08.2023 21:00;0;11.4;1.6;-
Bergen - Florida;SN50540;10.08.2023 22:00;0;11.3;1.4;4
Bergen - Florida;SN50540;10.08.2023 23:00;0;10.8;1.9;-
Bergen - Florida;SN50540;11.08.2023 00:00;0;10.8;1.7;-
Bergen - Florida;SN50540;11.08.2023 01:00;0;10.6;2.2;-
Bergen - Florida;SN50540;11.08.2023 02:00;0;10.3;2.3;-
Bergen - Florida;SN50540;11.08.2023 03:00;0;9.8;2.2;-
Bergen - Florida;SN50540;11.08.2023 04:00;0;8.9;2.3;-
Bergen - Florida;SN50540;11.08.2023 05:00;0;8.4;2.4;-
Bergen - Florida;SN50540;11.08.2023 06:00;0;8.9;2.1;-
Bergen - Florida;SN50540;11.08.2023 07:00;0;10.1;2;2
Bergen - Florida;SN50540;11.08.2023 08:00;0;12.7;1.6;-
Bergen - Florida;SN50540;11.08.2023 09:00;0;14.1;1.1;-
Bergen - Florida;SN50540;11.08.2023 10:00;0.1;15.6;1.6;1
Bergen - Florida;SN50540;11.08.2023 11:00;0.4;16.5;2.4;-
Bergen - Florida;SN50540;11.08.2023 12:00;0;18.1;2.5;-
Bergen - Florida;SN50540;11.08.2023 13:00;0;17.6;3;1
Bergen - Florida;SN50540;11.08.2023 14:00;0;18.5;3.3;-
Bergen - Florida;SN50540;11.08.2023 15:00;0;18;3.8;-
Bergen - Florida;SN50540;11.08.2023 16:00;0;18.1;4.4;4
Bergen - Florida;SN50540;11.08.2023 17:00;0;17.6;5.2;-
Bergen - Florida;SN50540;11.08.2023 18:00;0;17.9;4.5;-
Bergen - Florida;SN50540;11.08.2023 19:00;0.8;16.7;4.4;46
Bergen - Florida;SN50540;11.08.2023 20:00;0;17.4;5.2;-
Bergen - Florida;SN50540;11.08.2023 21:00;0.7;16;5.6;-
Bergen - Florida;SN50540;11.08.2023 22:00;0.1;16.6;5;4
Bergen - Florida;SN50540;11.08.2023 23:00;0;16;5.2;-
Bergen - Florida;SN50540;12.08.2023 00:00;0.8;15.5;4.5;-
Bergen - Florida;SN50540;12.08.2023 01:00;0;15.4;4.2;-
Bergen - Florida;SN50540;12.08.2023 02:00;0;15.6;4.5;-
Bergen - Florida;SN50540;12.08.2023 03:00;0;15.7;8.8;-
Bergen - Florida;SN50540;12.08.2023 04:00;0;15.6;7.1;-
Bergen - Florida;SN50540;12.08.2023 05:00;0;15.4;5.3;-
Bergen - Florida;SN50540;12.08.2023 06:00;0;15.4;5;-
Bergen - Florida;SN50540;12.08.2023 07:00;0;15.5;6.2;4
Bergen - Florida;SN50540;12.08.2023 08:00;0;16.4;5.5;-
Bergen - Florida;SN50540;12.08.2023 09:00;0;17.6;5.5;-
Bergen - Florida;SN50540;12.08.2023 10:00;0;19.1;6.4;3
Bergen - Florida;SN50540;12.08.2023 11:00;0;19.7;7;-
Bergen - Florida;SN50540;12.08.2023 12:00;0;20.6;6.6;-
Bergen - Florida;SN50540;12.08.2023 13:00;0;20.7;7;2
Bergen - Florida;SN50540;12.08.2023 14:00;0;20.1;6.7;-
Bergen - Florida;SN50540;12.08.2023 15:00;0;18.7;9.3;-
Bergen - Florida;SN50540;12.08.2023 16:00;0;19.2;4.3;4
Bergen - Florida;SN50540;12.08.2023 17:00;0.5;20.8;3.4;-
Bergen - Florida;SN50540;12.08.2023 18:00;0;21.2;5;-
Bergen - Florida;SN50540;12.08.2023 19:00;1.5;17.4;5.4;5
Bergen - Florida;SN50540;12.08.2023 20:00;0;16.3;3.7;-
Bergen - Florida;SN50540;12.08.2023 21:00;0;15.4;2.3;-
Bergen - Florida;SN50540;12.08.2023 22:00;0;15.1;2.1;4
Bergen - Florida;SN50540;12.08.2023 23:00;0.3;15;2.3;-
Bergen - Florida;SN50540;13.08.2023 00:00;0;15;1.8;-
Bergen - Florida;SN50540;13.08.2023 01:00;0;15.2;1.2;-
Bergen - Florida;SN50540;13.08.2023 02:00;0.1;15;1.6;-
Bergen - Florida;SN50540;13.08.2023 03:00;0;15.1;1.7;-
Bergen - Florida;SN50540;13.08.2023 04:00;0;14.8;2.2;-
Bergen - Florida;SN50540;13.08.2023 05:00;0.6;14.5;1;-
Bergen - Florida;SN50540;13.08.2023 06:00;0.8;14.7;1.5;-
Bergen - Florida;SN50540;13.08.2023 07:00;0;14.8;1.9;4
Bergen - Florida;SN50540;13.08.2023 08:00;0.9;14.8;2.2;-
Bergen - Florida;SN50540;13.08.2023 09:00;1.9;15.5;1.7;-
Bergen - Florida;SN50540;13.08.2023 10:00;2.2;15;1.3;5
Bergen - Florida;SN50540;13.08.2023 11:00;1.5;15.3;3.3;-
Bergen - Florida;SN50540;13.08.2023 12:00;0.8;16.4;3.5;-
Bergen - Florida;SN50540;13.08.2023 13:00;0;16.7;3.8;4
Bergen - Florida;SN50540;13.08.2023 14:00;0.6;17.1;5;-
Bergen - Florida;SN50540;13.08.2023 15:00;0.1;16.3;5.1;-
Bergen - Florida;SN50540;13.08.2023 16:00;0.7;16.9;3.4;5
Bergen - Florida;SN50540;13.08.2023 17:00;14.4;15.3;4;-
Bergen - Florida;SN50540;13.08.2023 18:00;0.9;15.6;5.7;-
Bergen - Florida;SN50540;13.08.2023 19:00;0;15.7;6.9;4
Bergen - Florida;SN50540;13.08.2023 20:00;0;15.5;5.4;-
Bergen - Florida;SN50540;13.08.2023 21:00;0;15.4;6;-
Bergen - Florida;SN50540;13.08.2023 22:00;0;15.2;4.5;4
Bergen - Florida;SN50540;13.08.2023 23:00;0;15.2;3;-
Bergen - Florida;SN50540;14.08.2023 00:00;0;15.3;3.9;-
Bergen - Florida;SN50540;14.08.2023 01:00;0;15.3;3.4;-
Bergen - Florida;SN50540;14.08.2023 02:00;0.2;15.2;3;-
Bergen - Florida;SN50540;14.08.2023 03:00;0;15;3.1;-
Bergen - Florida;SN50540;14.08.2023 04:00;0;15;3.6;-
Bergen - Florida;SN50540;14.08.2023 05:00;0;14.8;3.7;-
Bergen - Florida;SN50540;14.08.2023 06:00;0;14.9;3.6;-
Bergen - Florida;SN50540;14.08.2023 07:00;0.1;15.1;3.7;4
Bergen - Florida;SN50540;14.08.2023 08:00;0;15.7;5.4;-
Bergen - Florida;SN50540;14.08.2023 09:00;0.5;16.8;5.3;-
Bergen - Florida;SN50540;14.08.2023 10:00;0;17.1;4.5;3
Bergen - Florida;SN50540;14.08.2023 11:00;0;18.1;6;-
Bergen - Florida;SN50540;14.08.2023 12:00;0;18.1;5.9;-
Bergen - Florida;SN50540;14.08.2023 13:00;0;17.7;5.7;4
Bergen - Florida;SN50540;14.08.2023 14:00;0.1;18;5;-
Bergen - Florida;SN50540;14.08.2023 15:00;0;17.7;5;-
Bergen - Florida;SN50540;14.08.2023 16:00;2.3;15.7;7.2;5
Bergen - Florida;SN50540;14.08.2023 17:00;0;16.3;4.1;-
Bergen - Florida;SN50540;14.08.2023 18:00;0;16.5;3.6;-
Bergen - Florida;SN50540;14.08.2023 19:00;0;16.5;3.4;4
Bergen - Florida;SN50540;14.08.2023 20:00;0.1;15.6;3.8;-
Bergen - Florida;SN50540;14.08.2023 21:00;0.9;15.2;3.4;-
Bergen - Florida;SN50540;14.08.2023 22:00;0.3;14.9;3;5
Bergen - Florida;SN50540;14.08.2023 23:00;0.5;14.6;1.5;-
Bergen - Florida;SN50540;15.08.2023 00:00;0.7;14.2;2.1;-
Bergen - Florida;SN50540;15.08.2023 01:00;0.5;14.1;2.2;-
Bergen - Florida;SN50540;15.08.2023 02:00;0;14.1;1.6;-
Bergen - Florida;SN50540;15.08.2023 03:00;0;14;2;-
Bergen - Florida;SN50540;15.08.2023 04:00;0;14;2.6;-
Bergen - Florida;SN50540;15.08.2023 05:00;0;13.8;2.2;-
Bergen - Florida;SN50540;15.08.2023 06:00;0.1;13.8;1.3;-
Bergen - Florida;SN50540;15.08.2023 07:00;1.6;14;1.1;9
Bergen - Florida;SN50540;15.08.2023 08:00;1.5;14.3;1.5;-
Bergen - Florida;SN50540;15.08.2023 09:00;2.4;14.3;1.3;-
Bergen - Florida;SN50540;15.08.2023 10:00;1.5;14.3;2.1;9
Bergen - Florida;SN50540;15.08.2023 11:00;1.6;15.2;1.9;-
Bergen - Florida;SN50540;15.08.2023 12:00;0.6;15.7;1.5;-
Bergen - Florida;SN50540;15.08.2023 13:00;2.1;15.9;1.4;5
Bergen - Florida;SN50540;15.08.2023 14:00;2.5;16;1.5;-
Bergen - Florida;SN50540;15.08.2023 15:00;0.9;15.8;1.8;-
Bergen - Florida;SN50540;15.08.2023 16:00;0.2;15.8;2.5;5
Bergen - Florida;SN50540;15.08.2023 17:00;0;16.3;1.9;-
Bergen - Florida;SN50540;15.08.2023 18:00;0;16.8;2;-
Bergen - Florida;SN50540;15.08.2023 19:00;0;16.5;2.3;3
Bergen - Florida;SN50540;15.08.2023 20:00;0;16;2.3;-
Bergen - Florida;SN50540;15.08.2023 21:00;0;15.9;2.6;-
Bergen - Florida;SN50540;15.08.2023 22:00;0;15.9;2.3;4
Bergen - Florida;SN50540;15.08.2023 23:00;0;15.7;2.4;-
Bergen - Florida;SN50540;16.08.2023 00:00;0;15.4;1.7;-
Bergen - Florida;SN50540;16.08.2023 01:00;0;15.2;1.7;-
Bergen - Florida;SN50540;16.08.2023 02:00;0;15;1.9;-
Bergen - Florida;SN50540;16.08.2023 03:00;1.3;14.9;2.6;-
Bergen - Florida;SN50540;16.08.2023 04:00;0.7;14.6;2.7;-
Bergen - Florida;SN50540;16.08.2023 05:00;0;14.1;3.4;-
Bergen - Florida;SN50540;16.08.2023 06:00;0;13.9;2.4;-
Bergen - Florida;SN50540;16.08.2023 07:00;0;14.1;2.7;4
Bergen - Florida;SN50540;16.08.2023 08:00;0.2;14.2;3.7;-
Bergen - Florida;SN50540;16.08.2023 09:00;0;14.1;4.1;-
Bergen - Florida;SN50540;16.08.2023 10:00;0;14.5;4;4
Bergen - Florida;SN50540;16.08.2023 11:00;0;14.6;3.8;-
Bergen - Florida;SN50540;16.08.2023 12:00;0;15;3.7;-
Bergen - Florida;SN50540;16.08.2023 13:00;0;15.3;3.4;4
Bergen - Florida;SN50540;16.08.2023 14:00;0;14.9;3.9;-
Bergen - Florida;SN50540;16.08.2023 15:00;0;15.2;4.1;-
Bergen - Florida;SN50540;16.08.2023 16:00;0;15.4;3.3;4
Bergen - Florida;SN50540;16.08.2023 17:00;0;15.7;2.7;-
Bergen - Florida;SN50540;16.08.2023 18:00;0;15.5;3.9;-
Bergen - Florida;SN50540;16.08.2023 19:00;0;15;3.5;46
Bergen - Florida;SN50540;16.08.2023 20:00;0;14.7;3.1;-
Bergen - Florida;SN50540;16.08.2023 21:00;0;14.1;3.1;-
Bergen - Florida;SN50540;16.08.2023 22:00;0;13.7;2.7;4
Bergen - Florida;SN50540;16.08.2023 23:00;0;13.7;2.4;-
Bergen - Florida;SN50540;17.08.2023 00:00;0;13.5;2.1;-
Bergen - Florida;SN50540;17.08.2023 01:00;0;13.4;1.9;-
Bergen - Florida;SN50540;17.08.2023 02:00;0;13.3;2.2;-
Bergen - Florida;SN50540;17.08.2023 03:00;0;13.1;3.1;-
Bergen - Florida;SN50540;17.08.2023 04:00;0;12.8;2.9;-
Bergen - Florida;SN50540;17.08.2023 05:00;0;12.8;1.4;-
Bergen - Florida;SN50540;17.08.2023 06:00;0;13.2;1.6;-
Bergen - Florida;SN50540;17.08.2023 07:00;0;13.7;2.8;4
Bergen - Florida;SN50540;17.08.2023 08:00;0;14;1.9;-
Bergen - Florida;SN50540;17.08.2023 09:00;0.2;14.9;1.6;-
Bergen - Florida;SN50540;17.08.2023 10:00;0.2;15.9;2.1;4
Bergen - Florida;SN50540;17.08.2023 11:00;0;16.5;2.4;-
Bergen - Florida;SN50540;17.08.2023 12:00;0;18.2;2.6;-
Bergen - Florida;SN50540;17.08.2023 13:00;0;18.7;3.1;1
Bergen - Florida;SN50540;17.08.2023 14:00;0;19.8;3.2;-
Bergen - Florida;SN50540;17.08.2023 15:00;0;20.8;3.5;-
Bergen - Florida;SN50540;17.08.2023 16:00;0;21.1;3.5;1
Bergen - Florida;SN50540;17.08.2023 17:00;0;20.7;4;-
Bergen - Florida;SN50540;17.08.2023 18:00;0;19.6;4.4;-
Bergen - Florida;SN50540;17.08.2023 19:00;0;17.9;3.3;2
Bergen - Florida;SN50540;17.08.2023 20:00;0;17.4;2.8;-
Bergen - Florida;SN50540;17.08.2023 21:00;0;17;2.1;-
Bergen - Florida;SN50540;17.08.2023 22:00;0;16.7;1.2;3
Bergen - Florida;SN50540;17.08.2023 23:00;0;16.6;1;-
Bergen - Florida;SN50540;18.08.2023 00:00;0;16.2;1.8;-
Bergen - Florida;SN50540;18.08.2023 01:00;0;15.5;1.2;-
Bergen - Florida;SN50540;18.08.2023 02:00;0;14.7;1.7;-
Bergen - Florida;SN50540;18.08.2023 03:00;0;13.8;1.6;-
Bergen - Florida;SN50540;18.08.2023 04:00;0;14.4;2.3;-
Bergen - Florida;SN50540;18.08.2023 05:00;0;14.2;2.2;-
Bergen - Florida;SN50540;18.08.2023 06:00;0;13.4;1.5;-
Bergen - Florida;SN50540;18.08.2023 07:00;0;14.6;1.3;2
Bergen - Florida;SN50540;18.08.2023 08:00;0;16.8;1.2;-
Bergen - Florida;SN50540;18.08.2023 09:00;0.4;19.2;1;-
Bergen - Florida;SN50540;18.08.2023 10:00;0;21.4;1;2
Bergen - Florida;SN50540;18.08.2023 11:00;0;21.9;2;-
Bergen - Florida;SN50540;18.08.2023 12:00;0;23;1.9;-
Bergen - Florida;SN50540;18.08.2023 13:00;0;23.4;2.6;3
Bergen - Florida;SN50540;18.08.2023 14:00;0;23.5;2.9;-
Bergen - Florida;SN50540;18.08.2023 15:00;0;24.1;2.4;-
Bergen - Florida;SN50540;18.08.2023 16:00;0;25.2;2.3;3
Bergen - Florida;SN50540;18.08.2023 17:00;0;25.8;2.3;-
Bergen - Florida;SN50540;18.08.2023 18:00;0;23.3;3.3;-
Bergen - Florida;SN50540;18.08.2023 19:00;0;22.5;3;3
Bergen - Florida;SN50540;18.08.2023 20:00;0.1;20.6;3;-
Bergen - Florida;SN50540;18.08.2023 21:00;0;18.3;2.2;-
Bergen - Florida;SN50540;18.08.2023 22:00;0;17.7;1.9;3
Bergen - Florida;SN50540;18.08.2023 23:00;0;16.3;1.7;-
Bergen - Florida;SN50540;19.08.2023 00:00;0;15.6;1.8;-
Bergen - Florida;SN50540;19.08.2023 01:00;0;15;2.2;-
Bergen - Florida;SN50540;19.08.2023 02:00;0;14.1;1.7;-
Bergen - Florida;SN50540;19.08.2023 03:00;0;13.5;1.5;-
Bergen - Florida;SN50540;19.08.2023 04:00;0;13.2;1.7;-
Bergen - Florida;SN50540;19.08.2023 05:00;0;12.9;1.6;-
Bergen - Florida;SN50540;19.08.2023 06:00;0;13;1.3;-
Bergen - Florida;SN50540;19.08.2023 07:00;0;13.8;1.7;2
Bergen - Florida;SN50540;19.08.2023 08:00;0;18.4;1.7;-
Bergen - Florida;SN50540;19.08.2023 09:00;0;21;1.7;-
Bergen - Florida;SN50540;19.08.2023 10:00;0;22.3;3.7;3
Bergen - Florida;SN50540;19.08.2023 11:00;0;23.1;5.5;-
Bergen - Florida;SN50540;19.08.2023 12:00;0;22.8;5.9;-
Bergen - Florida;SN50540;19.08.2023 13:00;0;22.8;7.6;4
Bergen - Florida;SN50540;19.08.2023 14:00;0;22.8;7.7;-
Bergen - Florida;SN50540;19.08.2023 15:00;0;23.1;6.4;-
Bergen - Florida;SN50540;19.08.2023 16:00;0;22.1;5.2;9
Bergen - Florida;SN50540;19.08.2023 17:00;0.2;21.8;5.2;-
Bergen - Florida;SN50540;19.08.2023 18:00;0.4;21.2;6.1;-
Bergen - Florida;SN50540;19.08.2023 19:00;0;20.6;7.2;9
Bergen - Florida;SN50540;19.08.2023 20:00;0.3;20;6;-
Bergen - Florida;SN50540;19.08.2023 21:00;0.3;19.5;6.7;-
Bergen - Florida;SN50540;19.08.2023 22:00;0;21.5;6.1;4
Bergen - Florida;SN50540;19.08.2023 23:00;0;22.1;6.4;-
